"DataItemPath","FieldName","DamId","Src","LocalFile","AssetId","PublicUrl","File"
"/sitecore/content/brother/brother/Home/devices/printers/dcp/dcp-l3520cdw","Image","LNgGvuYaTVe8MsvjkckJ2A","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8c1c0fc813344a4eb60c08d7552c48c1","web-mps-essential-purchase.jpg","104167","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8c1c0fc813344a4eb60c08d7552c48c1","brother\brother\Home\devices\printers\dcp\dcp-l3520cdw.yml"
"/sitecore/content/brother/brother/Home/devices/printers/hl/hl-l2460dn","Image3","T6NciubgQii6Qwfn7NA7Vw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/e3ef5869a8d14fd7987473d81f9a0bc1","product-vc-500w-with-laptop.jpg","103762","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/e3ef5869a8d14fd7987473d81f9a0bc1","brother\brother\Home\devices\printers\hl\hl-l2460dn.yml"
"/sitecore/content/brother/brother/Home/devices/printers/hl/hl-l2460dn","Image2","LNgGvuYaTVe8MsvjkckJ2A","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8c1c0fc813344a4eb60c08d7552c48c1","web-mps-essential-purchase.jpg","104167","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8c1c0fc813344a4eb60c08d7552c48c1","brother\brother\Home\devices\printers\hl\hl-l2460dn.yml"
"/sitecore/content/brother/brother/Home/devices/printers/hl/hl-l2460dn","Image","goaarrXLTHaxq9yuikZsNw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/83d3b1f85fdb4544a7e8188781d2e9ca","web-mps-hero.jpg","104286","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/83d3b1f85fdb4544a7e8188781d2e9ca","brother\brother\Home\devices\printers\hl\hl-l2460dn.yml"
"/sitecore/content/brother/brother/Home/devices/printers/mfc/mfc-l8390cdw","Image3","LNgGvuYaTVe8MsvjkckJ2A","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8c1c0fc813344a4eb60c08d7552c48c1","web-mps-essential-purchase.jpg","104167","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8c1c0fc813344a4eb60c08d7552c48c1","brother\brother\Home\devices\printers\mfc\mfc-l8390cdw.yml"
"/sitecore/content/brother/brother/Home/devices/printers/mfc/mfc-l8390cdw","Image2","goaarrXLTHaxq9yuikZsNw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/83d3b1f85fdb4544a7e8188781d2e9ca","web-mps-hero.jpg","104286","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/83d3b1f85fdb4544a7e8188781d2e9ca","brother\brother\Home\devices\printers\mfc\mfc-l8390cdw.yml"
"/sitecore/content/brother/brother/Home/devices/printers/mfc/mfc-l8390cdw","Image","T6NciubgQii6Qwfn7NA7Vw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/e3ef5869a8d14fd7987473d81f9a0bc1","product-vc-500w-with-laptop.jpg","103762","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/e3ef5869a8d14fd7987473d81f9a0bc1","brother\brother\Home\devices\printers\mfc\mfc-l8390cdw.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads","Image2","9KelEmUoS0-5v3fh7pfxZA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/acb49658ac6641a299d947cf35ec6a6a","web-office-labelling-4.jpg","104390","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/acb49658ac6641a299d947cf35ec6a6a","brother\brother\Home\devices\scanners\ads.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads","Image","cSLaBElYRTmr0HzKqAhYfw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217","web-office-labelling-2.jpg","104368","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217","brother\brother\Home\devices\scanners\ads.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads/ads-1800w","Image3","DnfL2LnKSAa8y7G6l8F22A","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2feec397864d487ba1925f244a9d47fa","web-office-labelling-1.jpg","104350","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2feec397864d487ba1925f244a9d47fa","brother\brother\Home\devices\scanners\ads\ads-1800w.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads/ads-1800w","Image2","Y39Wu6IrQTGwfpSATf2p2g","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/478c5aaa485b4fdf98b7a12f7ac006c8","lifestyle-home-office-desk.jpg","103810","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/478c5aaa485b4fdf98b7a12f7ac006c8","brother\brother\Home\devices\scanners\ads\ads-1800w.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads/ads-1800w","Image","cSLaBElYRTmr0HzKqAhYfw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217","web-office-labelling-2.jpg","104368","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217","brother\brother\Home\devices\scanners\ads\ads-1800w.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads/ads-4900w","Image3","cSLaBElYRTmr0HzKqAhYfw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217","web-office-labelling-2.jpg","104368","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a7f0e25d5ce6428194c3e0ad50c0f217","brother\brother\Home\devices\scanners\ads\ads-4900w.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads/ads-4900w","Image2","9KelEmUoS0-5v3fh7pfxZA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/acb49658ac6641a299d947cf35ec6a6a","web-office-labelling-4.jpg","104390","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/acb49658ac6641a299d947cf35ec6a6a","brother\brother\Home\devices\scanners\ads\ads-4900w.yml"
"/sitecore/content/brother/brother/Home/devices/scanners/ads/ads-4900w","Image","VgGAY-UHSceqLKE6LavJMA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d3f7acd0005248cfb9c66835682f67d7","web-office-labelling-3.jpg","104376","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d3f7acd0005248cfb9c66835682f67d7","brother\brother\Home\devices\scanners\ads\ads-4900w.yml"
"/sitecore/content/brother/brother/Home/labelling-and-receipts/office-labelling","Image","inLFeXV_TR2Eiz-w6iJs-w","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/61982902f9c04d2eaa0f62c1dbadeff5","web-office-labelling-banner.jpg","104403","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/61982902f9c04d2eaa0f62c1dbadeff5","brother\brother\Home\labelling-and-receipts\office-labelling.yml"
"/sitecore/content/brother/brother/Home/labelling-and-receipts/vc-500w","Image3","AP2KWqyFSOWo2C0ewXa1rw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2462cc79fa7b462fa177066582fa7b5d","web-vc-500w-colour-printing.jpg","104552","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/2462cc79fa7b462fa177066582fa7b5d","brother\brother\Home\labelling-and-receipts\vc-500w.yml"
"/sitecore/content/brother/brother/Home/labelling-and-receipts/vc-500w","Image2","gQlo_IfJQOCxIooDvZNICQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8d0533b9fbab44999e33fa5ae32fdf00","web-vc-500w-with-laptop.jpg","104603","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/8d0533b9fbab44999e33fa5ae32fdf00","brother\brother\Home\labelling-and-receipts\vc-500w.yml"
"/sitecore/content/brother/brother/Home/labelling-and-receipts/vc-500w","Image","F_VA3cjWQg-_1WUpk9u23g","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/74f7bd0d3eb045339c616c0d63a513f4","web-vc-500w-hero-crystals.jpg","104579","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/74f7bd0d3eb045339c616c0d63a513f4","brother\brother\Home\labelling-and-receipts\vc-500w.yml"
"/sitecore/content/brother/brother/Home/supplies/label-printers/labels/cz/cz1003","Image2","JwWcP9NsRcmMXBgpRfHHHQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/25d61f95297e40ea89f28f863d3e541e","web-cz-1003-2.jpg","104051","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/25d61f95297e40ea89f28f863d3e541e","brother\brother\Home\supplies\label-printers\labels\cz\cz1003.yml"
"/sitecore/content/brother/brother/Home/supplies/label-printers/labels/cz/cz1003","Image","hfAR8FxGReyKLWO_CexV0A","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d702404b952f46cc86fde9fe619d1777","web-cz-1003-main.jpg","104097","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d702404b952f46cc86fde9fe619d1777","brother\brother\Home\supplies\label-printers\labels\cz\cz1003.yml"
